Location,Date,Infectious,Infectious_CI_L,Infectious_CI_U,Infectious_CrI_L,Infectious_CrI_U,Growth_Rate,Growth_Rate_CI_L,Growth_Rate_CI_U,Infected,Infected_CI_L,Infected_CI_U,Infected_CrI_L,Infected_CrI_U,Deaths
Alabama,2020-07-22,12414.6,11295.9,13777.1,6428.8,23150.2,-0.0289,-0.0441,-0.0149,187970.3,183869.0,191964.2,97968.0,347585.9,1323.6
Alabama,2020-07-23,11824.0,10666.2,13112.0,6115.1,22046.2,-0.0282,-0.044,-0.0149,189647.4,185538.0,193687.4,98842.6,350687.8,1347.2
Alabama,2020-07-24,11372.9,10296.7,12619.5,5885.1,21207.2,-0.0268,-0.0414,-0.0127,191307.2,187158.3,195377.9,99707.6,353756.7,1370.9
Alabama,2020-07-25,11047.8,9940.8,12258.4,5711.4,20600.9,-0.0232,-0.0374,-0.0086,192964.4,188802.1,197068.7,100571.7,356821.0,1394.6
Alabama,2020-07-26,10928.3,9721.6,12082.2,5638.7,20366.0,-0.0163,-0.0317,-0.0019,194633.8,190441.5,198764.4,101441.9,359907.4,1418.1
Alabama,2020-07-27,10901.5,9783.6,11996.6,5633.4,20301.2,-0.0096,-0.0244,0.0045,196302.0,192083.9,200444.9,102311.6,362990.8,1441.4
Alabama,2020-07-28,10788.6,9717.3,11948.1,5578.3,20111.3,-0.0045,-0.019,0.0103,197975.3,193733.5,202184.9,103183.9,366086.9,1464.4
Alabama,2020-07-29,10771.7,9645.3,11991.8,5564.2,20097.4,-0.0013,-0.0163,0.015,199652.6,195362.1,203891.8,104057.8,369188.1,1487.1
Alabama,2020-07-30,10850.8,9747.1,11965.7,5608.0,20213.4,0.0002,-0.0153,0.0159,201338.9,196997.4,205585.8,104936.5,372304.6,1510.0
Alabama,2020-07-31,10843.8,9660.7,12042.9,5596.6,20223.5,0.0021,-0.0134,0.0176,203037.9,198655.8,207304.7,105821.9,375445.2,1532.9
Alabama,2020-08-01,10876.4,9765.2,12109.2,5620.8,20292.9,0.0045,-0.0108,0.0188,204761.6,200355.8,209072.4,106720.5,378633.1,1555.8
Alabama,2020-08-02,10902.3,9727.8,12126.6,5628.3,20338.0,0.0067,-0.0081,0.0215,206523.8,202089.9,210854.3,107639.1,381890.6,1578.7
Alabama,2020-08-03,10961.2,9751.7,12103.9,5655.8,20423.4,0.0086,-0.0073,0.0229,208305.1,203827.1,212639.3,108567.5,385182.5,1601.4
Alabama,2020-08-04,11043.1,9891.7,12235.4,5704.7,20587.3,0.0094,-0.0055,0.0241,210092.8,205609.0,214472.7,109499.8,388488.7,1623.8
Alabama,2020-08-05,11204.2,10024.0,12340.9,5786.8,20867.9,0.0081,-0.0065,0.0232,211850.9,207353.8,216294.8,110416.5,391741.3,1646.0
Alabama,2020-08-06,11454.3,10241.4,12593.8,5915.3,21327.7,0.0048,-0.0092,0.0196,213571.7,209042.1,218049.0,111313.5,394923.1,1667.6
Alabama,2020-08-07,11578.6,10422.9,12800.2,5986.2,21577.7,0.0006,-0.0138,0.0159,215250.2,210665.2,219774.8,112188.0,398027.6,1688.9
Alabama,2020-08-08,11620.2,10503.2,12922.4,6011.5,21676.5,-0.0044,-0.0185,0.0109,216890.0,212301.8,221468.0,113043.1,401060.9,1709.9
Alabama,2020-08-09,11427.4,10362.0,12657.5,5914.7,21302.7,-0.0109,-0.0245,0.0048,218480.4,213857.8,223061.8,113872.0,403999.9,1730.7
Alabama,2020-08-10,11185.3,10076.8,12324.9,5783.6,20833.9,-0.0175,-0.0332,-0.0024,220025.5,215389.8,224642.5,114677.7,406857.2,1751.3
Alabama,2020-08-11,10910.2,9793.5,12036.8,5638.1,20325.5,-0.0231,-0.0391,-0.0089,221516.2,216848.0,226141.0,115454.7,409612.4,1771.6
Alabama,2020-08-12,10658.4,9545.3,11853.3,5505.8,19882.4,-0.0272,-0.0429,-0.0132,222955.7,218250.5,227621.3,116204.8,412274.8,1791.5
Alabama,2020-08-13,10337.5,9246.2,11412.4,5338.9,19260.6,-0.0296,-0.0448,-0.015,224343.9,219627.4,229035.5,116928.7,414841.7,1810.7
Alabama,2020-08-14,10043.2,8909.5,11167.1,5179.5,18734.2,-0.0312,-0.0468,-0.0156,225687.6,220934.7,230385.9,117628.8,417324.9,1828.8
Alabama,2020-08-15,9689.9,8568.0,10781.0,4994.3,18077.1,-0.0318,-0.0475,-0.018,227000.7,222209.2,231741.0,118313.1,419754.1,1846.3
Alabama,2020-08-16,9356.6,8299.2,10430.3,4825.2,17461.1,-0.0306,-0.0473,-0.0158,228295.6,223482.9,233039.3,118988.1,422147.0,1863.4
Alabama,2020-08-17,9023.6,7960.7,10143.8,4648.9,16865.3,-0.0279,-0.044,-0.013,229580.7,224734.7,234320.5,119657.8,424521.5,1880.2
Alabama,2020-08-18,8733.6,7758.8,9723.5,4505.2,16295.0,-0.0249,-0.0414,-0.0092,230846.6,225980.2,235612.9,120317.6,426862.2,1896.9
Alabama,2020-08-19,8535.7,7544.9,9438.9,4399.1,15907.8,-0.0213,-0.0367,-0.0051,232104.7,227256.3,236920.3,120974.1,429190.1,1913.5
Alabama,2020-08-20,8416.7,7361.3,9404.2,4328.9,15713.5,-0.0169,-0.0334,-0.0006,233358.6,228480.0,238206.3,121627.6,431509.1,1930.1
Alabama,2020-08-21,8353.4,7412.4,9352.2,4308.2,15600.9,-0.0121,-0.0285,0.0055,234614.4,229728.0,239470.3,122282.4,433830.0,1946.8
Alabama,2020-08-22,8227.9,7261.1,9228.9,4239.2,15371.8,-0.0088,-0.0254,0.0071,235856.4,230934.6,240734.7,122929.6,436126.5,1963.5
Alabama,2020-08-23,8177.7,7150.4,9201.2,4205.8,15286.9,-0.0069,-0.0232,0.0111,237099.7,232152.5,241980.7,123577.7,438424.2,1980.2
Alabama,2020-08-24,8150.5,7228.7,9208.6,4203.2,15248.1,-0.005,-0.0214,0.012,238347.9,233385.4,243241.3,124228.4,440731.5,1997.0
Alabama,2020-08-25,8162.4,7117.4,9260.1,4195.5,15282.8,-0.0034,-0.0204,0.0138,239591.5,234606.4,244540.6,124876.6,443032.7,2013.9
Alabama,2020-08-26,8073.1,7154.6,9020.9,4162.7,15072.3,-0.0024,-0.0203,0.0167,240829.9,235789.3,245797.1,125521.6,445322.2,2030.9
Alabama,2020-08-27,8081.8,7087.6,9028.2,4158.9,15087.8,-0.0023,-0.02,0.0143,242063.7,237025.5,247060.5,126165.1,447603.9,2048.1
Alabama,2020-08-28,8113.4,7154.4,9211.9,4179.6,15193.5,-0.0028,-0.0207,0.0142,243291.3,238235.3,248311.4,126805.1,449873.8,2065.7
Alabama,2020-08-29,8083.0,7107.9,9144.1,4161.7,15125.7,-0.0032,-0.021,0.0156,244506.9,239439.7,249538.1,127438.9,452120.8,2083.6
Alabama,2020-08-30,8049.6,7089.8,9054.9,4145.8,15046.7,-0.0049,-0.0226,0.0127,245693.4,240584.6,250748.5,128057.1,454314.7,2101.4
Alabama,2020-08-31,8019.5,7052.3,8972.8,4129.0,14975.7,-0.0082,-0.0267,0.0089,246858.9,241726.2,251949.8,128664.5,456470.6,2119.0
Alabama,2020-09-01,7979.8,7037.1,9017.2,4110.8,14929.3,-0.0103,-0.0283,0.0082,248012.4,242885.6,253121.1,129266.3,458603.2,2136.2
Alabama,2020-09-02,7901.3,6907.7,9005.0,4063.5,14807.8,-0.011,-0.0291,0.0075,249157.4,244007.7,254292.4,129863.1,460720.6,2153.0
Alabama,2020-09-03,7712.4,6757.2,8692.8,3968.1,14421.9,-0.0114,-0.0289,0.0058,250294.5,245127.2,255469.2,130455.8,462824.1,2169.4
Alabama,2020-09-04,7575.8,6715.3,8588.3,3906.4,14182.3,-0.0117,-0.0298,0.006,251426.1,246270.0,256611.1,131046.2,464915.7,2185.3
Alabama,2020-09-05,7497.7,6631.8,8516.6,3864.6,14041.8,-0.0112,-0.0308,0.0076,252553.2,247355.2,257746.2,131633.3,466999.0,2200.8
Alabama,2020-09-06,7442.6,6500.4,8403.8,3826.8,13922.1,-0.0094,-0.0271,0.01,253675.4,248499.7,258899.2,132219.0,469074.5,2215.7
Alabama,2020-09-07,7390.7,6473.0,8296.6,3802.3,13809.8,-0.0057,-0.0237,0.0132,254813.6,249614.9,260075.1,132812.3,471180.1,2230.1
Alabama,2020-09-08,7355.2,6495.3,8300.6,3790.1,13757.2,0.0,-0.0173,0.0176,255994.6,250755.3,261259.8,133427.5,473362.6,2244.0
Alabama,2020-09-09,7326.3,6349.6,8237.4,3760.9,13693.5,0.0063,-0.0113,0.0225,257215.7,251967.2,262512.7,134064.2,475621.0,2257.4
Alabama,2020-09-10,7294.2,6364.3,8289.4,3749.7,13662.0,0.012,-0.0057,0.0277,258477.0,253199.8,263800.2,134721.6,477953.4,2270.6
Alabama,2020-09-11,7398.7,6533.1,8375.0,3812.4,13846.8,0.0175,0.0003,0.035,259779.2,254480.3,265118.5,135400.4,480360.6,2283.5
Alabama,2020-09-12,7676.0,6764.2,8612.7,3953.8,14341.6,0.0223,0.0053,0.0398,261117.7,255779.3,266495.9,136097.8,482836.2,2296.4
Alabama,2020-09-13,7937.3,7008.1,8898.9,4089.9,14827.7,0.0271,0.0099,0.0439,262498.5,257148.8,267881.5,136817.8,485388.1,2309.0
Alabama,2020-09-14,8198.9,7196.3,9163.1,4219.8,15307.6,0.0298,0.013,0.046,263902.1,258536.1,269313.5,137549.6,487983.6,2321.6
Alabama,2020-09-15,8464.0,7525.1,9466.7,4366.8,15804.7,0.0284,0.011,0.0445,265328.1,259942.4,270761.5,138293.0,490619.9,2334.2
Alabama,2020-09-16,8700.0,7721.9,9776.3,4487.2,16259.3,0.0255,0.0091,0.0432,266773.9,261361.0,272233.5,139046.6,493293.2,2346.7
Alabama,2020-09-17,8975.4,7978.8,10038.2,4630.5,16759.5,0.0228,0.0079,0.0398,268239.6,262784.4,273727.8,139810.4,496003.3,2359.1
Alabama,2020-09-18,9123.7,8148.4,10204.2,4710.8,17036.5,0.0201,0.0046,0.0373,269724.1,264255.2,275246.0,140584.4,498748.5,2371.6
Alabama,2020-09-19,9268.9,8154.1,10350.8,4772.7,17302.8,0.0186,0.003,0.0356,271248.2,265769.9,276815.4,141379.1,501567.5,2384.1
Alabama,2020-09-20,9397.8,8367.7,10519.4,4849.8,17550.9,0.0172,0.0006,0.0323,272792.1,267263.3,278360.2,142183.5,504420.6,2396.5
Alabama,2020-09-21,9526.8,8452.8,10709.2,4913.3,17805.7,0.0136,-0.0018,0.0285,274311.1,268728.6,279921.9,142974.9,507230.1,2408.9
Alabama,2020-09-22,9649.4,8602.7,10725.6,4980.8,17998.7,0.008,-0.0082,0.0245,275784.9,270162.9,281410.3,143742.9,509954.4,2421.2
Alabama,2020-09-23,9906.4,8822.5,11024.1,5112.5,18481.7,0.0025,-0.0145,0.0176,277233.2,271593.7,282887.4,144497.9,512632.3,2433.5
Alabama,2020-09-24,10035.8,8900.5,11136.5,5175.4,18714.1,-0.0019,-0.019,0.0141,278658.9,272995.7,284348.1,145241.1,515268.9,2445.7
Alabama,2020-09-25,9873.5,8727.7,10959.1,5088.6,18412.2,-0.006,-0.023,0.01,280061.5,274384.1,285796.2,145972.4,517863.5,2457.5
Alabama,2020-09-26,9579.7,8464.1,10589.9,4936.8,17852.5,-0.0111,-0.0271,0.0048,281442.5,275718.6,287193.2,146691.9,520416.4,2469.2
Alabama,2020-09-27,9413.6,8398.9,10466.4,4859.7,17559.7,-0.0163,-0.0324,-0.0009,282798.8,277034.6,288563.9,147398.6,522923.6,2480.7
Alabama,2020-09-28,9267.0,8180.4,10308.1,4774.8,17287.6,-0.018,-0.0339,-0.0005,284143.6,278341.2,289915.4,148099.3,525409.0,2492.2
Alabama,2020-09-29,9116.9,8018.5,10173.6,4694.2,17017.0,-0.0157,-0.0306,0.0018,285480.3,279667.7,291297.4,148796.4,527881.8,2503.6
Alabama,2020-09-30,8976.5,7952.8,9976.5,4628.3,16743.2,-0.0123,-0.0284,0.0056,286824.3,280989.3,292677.5,149496.9,530367.4,2514.9
Alabama,2020-10-01,8816.1,7788.9,9771.1,4543.2,16436.4,-0.0091,-0.025,0.007,288176.3,282305.8,294106.0,150201.5,532870.4,2526.2
Alabama,2020-10-02,8741.0,7740.7,9759.5,4506.5,16317.0,-0.006,-0.0228,0.0109,289537.1,283659.6,295458.7,150911.1,535384.5,2537.4
Alabama,2020-10-03,8688.9,7699.4,9806.2,4480.1,16251.9,-0.0032,-0.0193,0.0135,290897.9,284976.8,296856.9,151620.1,537901.3,2548.8
Alabama,2020-10-04,8735.5,7745.9,9776.9,4504.7,16313.6,0.0014,-0.0148,0.0194,292302.0,286326.7,298301.7,152351.5,540498.3,2560.6
Alabama,2020-10-05,8788.6,7739.1,9835.0,4526.2,16412.4,0.0092,-0.0064,0.0264,293777.7,287775.6,299787.7,153120.7,543226.0,2572.8
Alabama,2020-10-06,8845.0,7797.8,9820.2,4556.3,16495.0,0.0174,0.0007,0.0341,295331.4,289315.9,301338.9,153930.9,546096.9,2585.4
Alabama,2020-10-07,8845.2,7776.7,9902.4,4554.0,16519.3,0.0234,0.0076,0.0389,296936.1,290863.5,302984.1,154766.8,549064.6,2598.4
Alabama,2020-10-08,9126.2,8116.9,10179.5,4708.7,17033.0,0.0269,0.0128,0.0429,298586.8,292485.0,304652.3,155627.2,552115.8,2611.8
Alabama,2020-10-09,9592.6,8473.9,10693.9,4943.3,17901.8,0.0301,0.0145,0.0469,300284.4,294184.6,306391.5,156512.7,555255.3,2625.6
Alabama,2020-10-10,10099.1,9016.6,11262.0,5214.2,18848.0,0.0344,0.0191,0.0498,302049.3,295871.1,308204.3,157431.9,558519.6,2639.7
Alabama,2020-10-11,10430.5,9302.6,11562.1,5384.3,19446.8,0.0382,0.0244,0.0529,303897.0,297706.5,310121.2,158395.4,561938.0,2653.9
Alabama,2020-10-12,10729.1,9700.9,11870.6,5550.8,19997.1,0.0397,0.0248,0.0542,305851.5,299640.8,312094.4,159414.4,565550.7,2668.4
Alabama,2020-10-13,11034.4,9804.3,12223.1,5692.3,20570.2,0.0403,0.0264,0.0543,307913.7,301681.3,314190.1,160489.6,569363.6,2683.1
Alabama,2020-10-14,11472.4,10312.6,12700.4,5929.9,21384.5,0.0409,0.0267,0.0542,310056.8,303779.9,316369.6,161606.6,573325.9,2697.9
Alabama,2020-10-15,12010.0,10780.4,13218.8,6206.4,22366.2,0.0419,0.0289,0.0554,312278.6,305976.6,318613.3,162764.9,577432.8,2713.2
Alabama,2020-10-16,12703.9,11438.0,13967.4,6568.2,23654.4,0.043,0.0287,0.056,314580.2,308242.4,320990.9,163964.8,581690.5,2728.6
Alabama,2020-10-17,13404.7,12180.1,14694.5,6940.2,24948.3,0.0426,0.0299,0.0569,316945.8,310535.9,323445.0,165197.3,586067.1,2743.8
Alabama,2020-10-18,13929.8,12672.2,15153.5,7213.3,25897.4,0.0392,0.0252,0.0536,319331.9,312882.6,325854.4,166441.2,590477.7,2758.5
Alabama,2020-10-19,14441.8,13117.3,15814.5,7476.7,26874.2,0.0334,0.0211,0.0478,321748.3,315263.3,328314.5,167700.8,594945.5,2773.0
Alabama,2020-10-20,14960.5,13622.8,16377.3,7748.1,27838.2,0.027,0.0138,0.0409,324185.7,317626.2,330808.4,168970.8,599452.8,2787.3
Alabama,2020-10-21,15376.3,14044.2,16946.7,7966.8,28641.2,0.0218,0.0096,0.0344,326646.6,320051.5,333326.9,170253.7,604003.8,2801.3
Alabama,2020-10-22,15509.8,14132.5,16948.8,8033.3,28852.9,0.0179,0.0051,0.0298,329134.7,322496.7,335870.7,171550.7,608604.8,2815.1
Alabama,2020-10-23,15706.3,14274.9,17153.1,8132.1,29216.0,0.0144,0.0024,0.0271,331649.4,324956.2,338402.1,172861.3,613252.8,2828.7
Alabama,2020-10-24,15842.9,14504.2,17344.2,8211.2,29480.4,0.011,-0.0014,0.0228,334175.4,327426.2,340991.6,174177.8,617924.3,2842.1
Alabama,2020-10-25,15996.1,14629.2,17392.3,8289.4,29736.9,0.0091,-0.0035,0.0217,336713.2,329920.3,343562.3,175500.7,622615.8,2855.5
Alabama,2020-10-26,16172.6,14864.8,17626.1,8386.4,30074.7,0.0074,-0.0056,0.0193,339232.6,332418.4,346168.0,176814.3,627276.5,2869.0
Alabama,2020-10-27,16345.7,14986.6,17843.4,8473.4,30403.4,0.005,-0.0082,0.0176,341740.8,334854.7,348710.8,178121.3,631913.4,2882.5
Alabama,2020-10-28,16419.0,15095.6,17821.1,8514.5,30515.9,0.0041,-0.008,0.0156,344271.9,337377.5,351299.7,179441.3,636594.1,2896.1
Alabama,2020-10-29,16495.6,15104.4,17928.0,8549.7,30663.7,0.0041,-0.0082,0.0155,346833.3,339897.0,353864.9,180776.5,641327.5,2909.7
Alabama,2020-10-30,16376.1,14980.7,17819.5,8486.6,30446.4,0.0042,-0.0079,0.0159,349424.4,342451.4,356477.0,182127.2,646116.7,2923.7
Alabama,2020-10-31,16303.0,14879.6,17729.1,8446.1,30308.1,0.0056,-0.007,0.0177,352074.8,345069.1,359206.7,183509.0,651019.1,2938.5
Alabama,2020-11-01,16452.7,15018.9,17862.2,8523.8,30579.5,0.0082,-0.0031,0.0206,354787.6,347727.6,361946.5,184923.0,656033.7,2954.0
Alabama,2020-11-02,16648.9,15173.5,18038.1,8623.6,30936.0,0.0114,0.0003,0.023,357553.1,350416.9,364762.5,186364.1,661147.1,2970.1
Alabama,2020-11-03,16841.8,15316.6,18327.5,8720.8,31312.7,0.0159,0.0044,0.0277,360407.2,353181.8,367665.7,187851.2,666424.1,2986.6
Alabama,2020-11-04,17227.6,15775.6,18749.8,8929.1,32030.6,0.0204,0.0102,0.0317,363365.7,356069.9,370674.2,189393.0,671893.9,3003.6
Alabama,2020-11-05,17633.4,16204.6,19202.6,9143.7,32787.6,0.0238,0.0129,0.0349,366424.4,359088.9,373766.5,190987.6,677548.2,3021.2
Alabama,2020-11-06,17976.0,16511.1,19415.2,9320.8,33388.6,0.0268,0.0157,0.0388,369582.9,362147.1,377029.6,192633.3,683391.0,3039.7
Alabama,2020-11-07,18551.4,17073.9,20078.4,9621.6,34466.4,0.0284,0.0159,0.0403,372817.2,365344.4,380309.7,194319.5,689370.3,3059.3
Alabama,2020-11-08,19229.9,17781.9,20800.9,9979.3,35724.4,0.0282,0.0161,0.0385,376114.4,368567.6,383634.4,196038.0,695464.9,3079.9
Alabama,2020-11-09,19881.9,18133.8,21415.8,10299.2,36916.4,0.0278,0.0167,0.0388,379473.6,371888.3,387097.9,197789.3,701678.4,3101.3
Alabama,2020-11-10,20530.5,18879.9,22244.6,10646.9,38148.7,0.0264,0.0154,0.0374,382876.2,375193.0,390563.8,199562.3,707969.8,3123.6
Alabama,2020-11-11,21022.8,19453.8,22656.4,10910.6,39037.3,0.0235,0.0124,0.034,386325.4,378607.7,393999.4,201360.7,714342.9,3146.6
Alabama,2020-11-12,21431.9,19773.0,22944.8,11118.9,39766.5,0.0202,0.0093,0.0316,389808.9,381985.3,397544.2,203175.8,720783.7,3170.2
Alabama,2020-11-13,21834.4,20255.0,23454.5,11335.1,40528.7,0.0169,0.0062,0.028,393324.7,385467.3,401186.4,205008.9,727287.8,3194.1
Alabama,2020-11-14,22117.2,20392.3,23842.9,11473.5,41070.9,0.014,0.0041,0.0247,396861.4,388963.5,404798.9,206852.8,733827.8,3218.3
Alabama,2020-11-15,22419.9,20646.9,24004.5,11628.8,41600.0,0.0129,0.0026,0.0237,400473.9,392500.5,408454.3,208735.6,740505.8,3242.7
Alabama,2020-11-16,22642.8,20912.8,24202.4,11748.7,42005.9,0.0135,0.0031,0.0235,404177.9,396130.5,412212.1,210666.2,747353.7,3267.3
Alabama,2020-11-17,22852.3,21101.6,24559.7,11857.1,42420.5,0.0138,0.0043,0.0241,407922.4,399817.9,416058.4,212618.2,754279.2,3292.2
Alabama,2020-11-18,22988.7,21408.6,24707.1,11939.5,42673.9,0.0132,0.0036,0.0239,411693.5,403495.0,419912.8,214583.5,761252.7,3317.3
Alabama,2020-11-19,23481.0,21683.1,25305.5,12183.3,43601.9,0.0126,0.0021,0.0234,415496.9,407235.3,423793.8,216566.1,768285.5,3342.6
Alabama,2020-11-20,24076.4,22326.3,25780.3,12498.5,44674.2,0.0127,0.002,0.0228,419343.2,411027.1,427722.1,218571.3,775398.0,3368.0
Alabama,2020-11-21,24339.2,22621.2,26156.2,12638.1,45180.3,0.0136,0.0037,0.0232,423254.6,414841.9,431722.4,220609.6,782630.9,3393.2
Alabama,2020-11-22,24512.2,22755.7,26284.0,12726.3,45489.9,0.0137,0.0038,0.0234,427210.9,418708.5,435750.2,222671.6,789946.1,3418.3
Alabama,2020-11-23,24721.8,22896.1,26590.1,12831.6,45895.0,0.0121,0.0026,0.0225,431215.4,422667.8,439863.9,224759.4,797352.4,3443.6
Alabama,2020-11-24,25001.2,23156.4,26824.6,12976.7,46400.6,0.0114,0.0018,0.0221,435276.2,426626.1,443961.6,226875.6,804858.5,3469.2
Alabama,2020-11-25,25423.6,23563.2,27265.9,13197.0,47182.3,0.0108,0.0013,0.0199,439322.6,430608.9,448125.3,228984.9,812342.8,3495.1
Alabama,2020-11-26,25716.4,23882.7,27609.4,13352.1,47731.3,0.0093,0.0001,0.0188,443361.3,434608.7,452199.9,231090.7,819808.1,3521.6
Alabama,2020-11-27,26029.0,24324.3,28136.9,13523.5,48351.5,0.0077,-0.0025,0.0177,447396.5,438531.6,456311.2,233193.4,827269.2,3548.8
Alabama,2020-11-28,26395.0,24654.2,28252.4,13712.9,48974.2,0.005,-0.005,0.015,451392.8,442444.6,460387.8,235276.3,834658.7,3576.4
Alabama,2020-11-29,26301.8,24563.0,28095.1,13664.3,48790.5,0.0005,-0.0089,0.0104,455289.8,446218.4,464352.6,237306.7,841864.0,3605.0
Alabama,2020-11-30,26251.9,24427.5,28067.3,13633.1,48702.8,-0.0053,-0.0157,0.0045,459065.5,449910.2,468167.4,239274.6,848843.4,3634.6
Alabama,2020-12-01,26228.6,24359.6,28045.2,13618.1,48660.1,-0.0102,-0.0205,-0.0,462798.8,453577.4,471964.0,241220.6,855745.8,3665.1
Alabama,2020-12-02,25975.8,24211.9,27775.7,13492.2,48191.2,-0.0115,-0.0214,-0.0021,466547.9,457281.2,475813.9,243175.2,862679.7,3696.7
Alabama,2020-12-03,25330.5,23546.0,27260.4,13153.1,47028.3,-0.0103,-0.02,-0.0006,470324.1,460987.4,479661.9,245143.5,869662.0,3729.1
Alabama,2020-12-04,24542.2,22659.0,26334.8,12733.6,45549.2,-0.0093,-0.0185,0.0004,474113.6,464691.5,483503.2,247118.5,876667.8,3762.1
Alabama,2020-12-05,24266.1,22454.7,26048.4,12593.8,45038.7,-0.0062,-0.0156,0.004,478016.8,468530.9,487529.9,249153.1,883887.6,3795.7
Alabama,2020-12-06,24369.2,22559.6,25977.7,12647.9,45195.8,0.0022,-0.0075,0.0122,482128.7,472556.2,491688.5,251296.3,891488.9,3829.7
Alabama,2020-12-07,24545.5,22933.2,26292.5,12752.5,45546.4,0.0146,0.0048,0.0243,486518.0,476843.3,496211.4,253583.9,899607.7,3864.2
Alabama,2020-12-08,24632.0,22796.1,26394.1,12783.9,45708.6,0.0271,0.0171,0.0363,491203.6,481460.7,500969.9,256026.5,908270.6,3899.1
Alabama,2020-12-09,25370.4,23610.2,27118.5,13175.5,47066.2,0.038,0.0284,0.0482,496277.7,486407.1,506097.7,258670.8,917650.1,3934.2
Alabama,2020-12-10,26727.6,24828.5,28716.4,13877.5,49612.5,0.0481,0.0391,0.0572,501739.6,491837.6,511712.5,261518.9,927752.2,3969.6
Alabama,2020-12-11,28530.5,26663.1,30340.9,14823.2,52900.6,0.0574,0.0484,0.0665,507584.8,497557.7,517663.0,264565.4,938559.8,4005.7
Alabama,2020-12-12,30456.5,28398.0,32498.6,15820.1,56491.2,0.0647,0.0557,0.0742,513840.0,503659.7,524076.0,267825.3,950128.0,4042.8
Alabama,2020-12-13,32981.2,30871.7,35053.1,17138.4,61149.4,0.0686,0.0596,0.0775,520544.5,510225.5,530863.4,271319.7,962522.1,4080.2
Alabama,2020-12-14,35502.6,33383.1,37825.3,18456.8,65840.5,0.0699,0.0614,0.0784,527704.4,517228.7,538139.6,275051.4,975759.9,4118.0
Alabama,2020-12-15,37994.1,35780.1,40397.9,19754.9,70446.5,0.0691,0.0614,0.0781,535264.0,524689.9,545879.5,278992.5,989739.9,4156.0
Alabama,2020-12-16,40658.5,38356.8,43034.2,21143.6,75353.9,0.0661,0.0583,0.0747,543202.4,532495.8,553963.7,283130.5,1004417.7,4194.5
Alabama,2020-12-17,43579.1,41237.1,45998.2,22668.4,80746.7,0.0617,0.0543,0.0694,551489.2,540557.4,562471.7,287448.8,1019743.9,4233.6
Alabama,2020-12-18,46539.6,43991.5,49117.6,24206.1,86231.3,0.0576,0.0505,0.0651,560122.5,549070.2,571240.8,291949.5,1035705.3,4273.2
Alabama,2020-12-19,49137.5,46668.4,51814.2,25567.3,91038.0,0.0528,0.0449,0.0604,569003.9,557802.8,580331.5,296579.2,1052129.7,4313.2
Alabama,2020-12-20,51599.1,49122.5,54166.5,26853.0,95563.2,0.0468,0.0394,0.054,578102.4,566683.0,589630.6,301320.9,1068954.6,4353.8
Alabama,2020-12-21,53864.3,51110.4,56588.5,28024.7,99764.7,0.04,0.0324,0.0471,587342.1,575759.1,599006.7,306137.2,1086036.7,4394.3
Alabama,2020-12-22,56116.3,53378.6,58939.1,29202.0,103933.6,0.034,0.027,0.0407,596774.2,585034.2,608607.1,311053.9,1103476.3,4434.7
Alabama,2020-12-23,57729.6,54669.1,60820.9,30030.9,106948.6,0.0289,0.0228,0.0354,606308.7,594406.2,618329.6,316023.9,1121106.1,4475.1
Alabama,2020-12-24,59140.0,56177.4,61992.4,30772.2,109516.9,0.0243,0.0183,0.0309,616007.4,603968.5,628274.6,321080.0,1139042.9,4515.0
Alabama,2020-12-25,60058.1,57115.4,62928.6,31252.8,111213.5,0.0207,0.0146,0.0272,625872.0,613529.1,638231.6,326219.9,1157277.1,4554.0
Alabama,2020-12-26,61308.8,58350.4,64475.9,31905.5,113562.4,0.0189,0.0119,0.0253,636006.3,623502.0,648514.8,331502.7,1176013.0,4591.8
Alabama,2020-12-27,61974.1,59056.9,65039.5,32254.7,114775.5,0.0194,0.0127,0.0257,646461.4,633788.4,659226.8,336952.8,1195348.1,4629.1
Alabama,2020-12-28,63041.9,60327.0,66294.4,32820.2,116772.0,0.0211,0.0146,0.0274,657266.5,644296.4,670199.5,342583.4,1215324.9,4666.6
Alabama,2020-12-29,64119.6,61016.4,67078.9,33367.9,118720.6,0.0231,0.0169,0.0295,668411.5,655235.5,681650.1,348392.6,1235937.6,4704.4
Alabama,2020-12-30,65872.6,62575.5,68870.0,34275.5,121960.9,0.0247,0.0188,0.0306,679810.3,666429.0,693207.5,354334.3,1257010.8,4742.3
Alabama,2020-12-31,67958.3,64907.1,71008.6,35375.0,125817.1,0.026,0.0198,0.0316,691477.7,677851.6,705119.3,360415.4,1278585.5,4781.3
Alabama,2021-01-01,70233.5,67112.4,73356.9,36560.6,130025.8,0.0269,0.021,0.0325,703422.6,689610.1,717263.6,366642.1,1300670.2,4822.5
Alabama,2021-01-02,72442.3,69474.6,75780.7,37719.5,134129.8,0.0265,0.0205,0.0329,715550.1,701398.9,729593.0,372961.7,1323092.6,4866.4
Alabama,2021-01-03,74092.1,70926.2,77276.3,38574.0,137155.7,0.0243,0.0188,0.0304,727832.7,713404.5,742108.8,379363.1,1345803.4,4913.3
Alabama,2021-01-04,75838.5,72457.2,79182.4,39477.9,140398.9,0.0215,0.0162,0.0275,740261.1,725697.2,754734.2,385842.9,1368781.6,4964.0
